"region";"år";"statistikkvariabel";"Folkemengde 1. januar, etter region, år og statistikkvariabel"
"0529 Vestre Toten";"2000";"Personer";13065
"0529 Vestre Toten";"2001";"Personer";13135
"0529 Vestre Toten";"2002";"Personer";13169
"0529 Vestre Toten";"2003";"Personer";12627
"0529 Vestre Toten";"2004";"Personer";12597
"0529 Vestre Toten";"2005";"Personer";12546
"0529 Vestre Toten";"2006";"Personer";12599
"0529 Vestre Toten";"2007";"Personer";12610
"0529 Vestre Toten";"2008";"Personer";12635
"0529 Vestre Toten";"2009";"Personer";12714
"0529 Vestre Toten";"2010";"Personer";12770
"0529 Vestre Toten";"2011";"Personer";12803
"0529 Vestre Toten";"2012";"Personer";12928
"0529 Vestre Toten";"2013";"Personer";12999
"0529 Vestre Toten";"2014";"Personer";13075
"0529 Vestre Toten";"2015";"Personer";13152
"0529 Vestre Toten";"2016";"Personer";13180
"0529 Vestre Toten";"2017";"Personer";13179
"0532 Jevnaker";"1986";"Personer";5704
"0532 Jevnaker";"1987";"Personer";5735
"0532 Jevnaker";"1988";"Personer";5757
"0532 Jevnaker";"1989";"Personer";5811
"0532 Jevnaker";"1990";"Personer";5835
"0532 Jevnaker";"1991";"Personer";5836
"0532 Jevnaker";"1992";"Personer";5829
"0532 Jevnaker";"1993";"Personer";5856
"0532 Jevnaker";"1994";"Personer";5864
"0532 Jevnaker";"1995";"Personer";5905
"0532 Jevnaker";"1996";"Personer";5901
"0532 Jevnaker";"1997";"Personer";5907
"0532 Jevnaker";"1998";"Personer";5983
"0532 Jevnaker";"1999";"Personer";6003
"0532 Jevnaker";"2000";"Personer";5995
"0532 Jevnaker";"2001";"Personer";6065
"0532 Jevnaker";"2002";"Personer";6227
"0532 Jevnaker";"2003";"Personer";6299
"0532 Jevnaker";"2004";"Personer";6334
"0532 Jevnaker";"2005";"Personer";6335
"0532 Jevnaker";"2006";"Personer";6312
"0532 Jevnaker";"2007";"Personer";6238
"0532 Jevnaker";"2008";"Personer";6256
"0532 Jevnaker";"2009";"Personer";6251
"0532 Jevnaker";"2010";"Personer";6268
"0532 Jevnaker";"2011";"Personer";6359
"0532 Jevnaker";"2012";"Personer";6483
"0532 Jevnaker";"2013";"Personer";6444
"0532 Jevnaker";"2014";"Personer";6516
"0532 Jevnaker";"2015";"Personer";6599
"0532 Jevnaker";"2016";"Personer";6629
"0532 Jevnaker";"2017";"Personer";6696
"0533 Lunner";"1986";"Personer";7616
"0533 Lunner";"1987";"Personer";7676
"0533 Lunner";"1988";"Personer";7741
"0533 Lunner";"1989";"Personer";7845
"0533 Lunner";"1990";"Personer";7869
"0533 Lunner";"1991";"Personer";7976
"0533 Lunner";"1992";"Personer";7968
"0533 Lunner";"1993";"Personer";7984
"0533 Lunner";"1994";"Personer";8088
"0533 Lunner";"1995";"Personer";8049
"0533 Lunner";"1996";"Personer";8062
"0533 Lunner";"1997";"Personer";8087
"0533 Lunner";"1998";"Personer";8148
"0533 Lunner";"1999";"Personer";8220
"0533 Lunner";"2000";"Personer";8264
"0533 Lunner";"2001";"Personer";8429
"0533 Lunner";"2002";"Personer";8455
"0533 Lunner";"2003";"Personer";8461
"0533 Lunner";"2004";"Personer";8463
"0533 Lunner";"2005";"Personer";8505
"0533 Lunner";"2006";"Personer";8518
"0533 Lunner";"2007";"Personer";8522
"0533 Lunner";"2008";"Personer";8598
"0533 Lunner";"2009";"Personer";8552
"0533 Lunner";"2010";"Personer";8600
"0533 Lunner";"2011";"Personer";8654
"0533 Lunner";"2012";"Personer";8776
"0533 Lunner";"2013";"Personer";8880
"0533 Lunner";"2014";"Personer";8952
"0533 Lunner";"2015";"Personer";9003
"0533 Lunner";"2016";"Personer";9044
"0533 Lunner";"2017";"Personer";9080
"0534 Gran";"1986";"Personer";12469
"0534 Gran";"1987";"Personer";12486
"0534 Gran";"1988";"Personer";12583
"0534 Gran";"1989";"Personer";12599
"0534 Gran";"1990";"Personer";12561
"0534 Gran";"1991";"Personer";12626
"0534 Gran";"1992";"Personer";12631
"0534 Gran";"1993";"Personer";12575
"0534 Gran";"1994";"Personer";12569
"0534 Gran";"1995";"Personer";12533
"0534 Gran";"1996";"Personer";12541
"0534 Gran";"1997";"Personer";12570
"0534 Gran";"1998";"Personer";12635
"0534 Gran";"1999";"Personer";12724
"0534 Gran";"2000";"Personer";12877
"0534 Gran";"2001";"Personer";13011
"0534 Gran";"2002";"Personer";13038
"0534 Gran";"2003";"Personer";13085
"0534 Gran";"2004";"Personer";13095
"0534 Gran";"2005";"Personer";13010
"0534 Gran";"2006";"Personer";13066
"0534 Gran";"2007";"Personer";13110
"0534 Gran";"2008";"Personer";13189
"0534 Gran";"2009";"Personer";13217
"0534 Gran";"2010";"Personer";13363
"0534 Gran";"2011";"Personer";13434
"0534 Gran";"2012";"Personer";13493
"0534 Gran";"2013";"Personer";13550
"0534 Gran";"2014";"Personer";13607
"0534 Gran";"2015";"Personer";13685
"0534 Gran";"2016";"Personer";13695
"0534 Gran";"2017";"Personer";13707
"0536 Søndre Land";"1986";"Personer";6282
"0536 Søndre Land";"1987";"Personer";6305
"0536 Søndre Land";"1988";"Personer";6341
"0536 Søndre Land";"1989";"Personer";6337
"0536 Søndre Land";"1990";"Personer";6344
"0536 Søndre Land";"1991";"Personer";6305
"0536 Søndre Land";"1992";"Personer";6300
"0536 Søndre Land";"1993";"Personer";6284
"0536 Søndre Land";"1994";"Personer";6271
"0536 Søndre Land";"1995";"Personer";6231
"0536 Søndre Land";"1996";"Personer";6200
"0536 Søndre Land";"1997";"Personer";6151
"0536 Søndre Land";"1998";"Personer";6069
"0536 Søndre Land";"1999";"Personer";6048
"0536 Søndre Land";"2000";"Personer";6073
"0536 Søndre Land";"2001";"Personer";6100
"0536 Søndre Land";"2002";"Personer";6096
"0536 Søndre Land";"2003";"Personer";6127
"0536 Søndre Land";"2004";"Personer";6042
"0536 Søndre Land";"2005";"Personer";6008
"0536 Søndre Land";"2006";"Personer";5977
"0536 Søndre Land";"2007";"Personer";5932
"0536 Søndre Land";"2008";"Personer";5853
"0536 Søndre Land";"2009";"Personer";5797
"0536 Søndre Land";"2010";"Personer";5811
"0536 Søndre Land";"2011";"Personer";5837
"0536 Søndre Land";"2012";"Personer";5761
"0536 Søndre Land";"2013";"Personer";5703
"0536 Søndre Land";"2014";"Personer";5701
"0536 Søndre Land";"2015";"Personer";5772
"0536 Søndre Land";"2016";"Personer";5758
"0536 Søndre Land";"2017";"Personer";5717
"0538 Nordre Land";"1986";"Personer";7019
"0538 Nordre Land";"1987";"Personer";7022
"0538 Nordre Land";"1988";"Personer";7027
"0538 Nordre Land";"1989";"Personer";7009
"0538 Nordre Land";"1990";"Personer";7028
"0538 Nordre Land";"1991";"Personer";7038
"0538 Nordre Land";"1992";"Personer";7016
"0538 Nordre Land";"1993";"Personer";6981
"0538 Nordre Land";"1994";"Personer";6962
"0538 Nordre Land";"1995";"Personer";7032
"0538 Nordre Land";"1996";"Personer";7038
"0538 Nordre Land";"1997";"Personer";7010
"0538 Nordre Land";"1998";"Personer";6952
"0538 Nordre Land";"1999";"Personer";6967
"0538 Nordre Land";"2000";"Personer";6950
"0538 Nordre Land";"2001";"Personer";6909
"0538 Nordre Land";"2002";"Personer";6892
"0538 Nordre Land";"2003";"Personer";6878
"0538 Nordre Land";"2004";"Personer";6916
"0538 Nordre Land";"2005";"Personer";6847
"0538 Nordre Land";"2006";"Personer";6737
"0538 Nordre Land";"2007";"Personer";6720
"0538 Nordre Land";"2008";"Personer";6636
"0538 Nordre Land";"2009";"Personer";6680
"0538 Nordre Land";"2010";"Personer";6672
"0538 Nordre Land";"2011";"Personer";6716
"0538 Nordre Land";"2012";"Personer";6768
"0538 Nordre Land";"2013";"Personer";6758
"0538 Nordre Land";"2014";"Personer";6700
"0538 Nordre Land";"2015";"Personer";6740
"0538 Nordre Land";"2016";"Personer";6751
"0538 Nordre Land";"2017";"Personer";6773
"0540 Sør-Aurdal";"1986";"Personer";3663
"0540 Sør-Aurdal";"1987";"Personer";3618
"0540 Sør-Aurdal";"1988";"Personer";3613
"0540 Sør-Aurdal";"1989";"Personer";3599
"0540 Sør-Aurdal";"1990";"Personer";3568
"0540 Sør-Aurdal";"1991";"Personer";3549
"0540 Sør-Aurdal";"1992";"Personer";3551
"0540 Sør-Aurdal";"1993";"Personer";3530
"0540 Sør-Aurdal";"1994";"Personer";3550
"0540 Sør-Aurdal";"1995";"Personer";3557
"0540 Sør-Aurdal";"1996";"Personer";3486
"0540 Sør-Aurdal";"1997";"Personer";3455
"0540 Sør-Aurdal";"1998";"Personer";3443
"0540 Sør-Aurdal";"1999";"Personer";3410
"0540 Sør-Aurdal";"2000";"Personer";3389
"0540 Sør-Aurdal";"2001";"Personer";3367
"0540 Sør-Aurdal";"2002";"Personer";3352
"0540 Sør-Aurdal";"2003";"Personer";3326
"0540 Sør-Aurdal";"2004";"Personer";3251
"0540 Sør-Aurdal";"2005";"Personer";3265
"0540 Sør-Aurdal";"2006";"Personer";3243
"0540 Sør-Aurdal";"2007";"Personer";3194
"0540 Sør-Aurdal";"2008";"Personer";3176
"0540 Sør-Aurdal";"2009";"Personer";3204
"0540 Sør-Aurdal";"2010";"Personer";3186
"0540 Sør-Aurdal";"2011";"Personer";3164
"0540 Sør-Aurdal";"2012";"Personer";3154
"0540 Sør-Aurdal";"2013";"Personer";3147
"0540 Sør-Aurdal";"2014";"Personer";3133
"0540 Sør-Aurdal";"2015";"Personer";3094
"0540 Sør-Aurdal";"2016";"Personer";3058
"0540 Sør-Aurdal";"2017";"Personer";3026
"0541 Etnedal";"1986";"Personer";1690
"0541 Etnedal";"1987";"Personer";1657
"0541 Etnedal";"1988";"Personer";1616
"0541 Etnedal";"1989";"Personer";1602
"0541 Etnedal";"1990";"Personer";1580
"0541 Etnedal";"1991";"Personer";1565
"0541 Etnedal";"1992";"Personer";1536
"0541 Etnedal";"1993";"Personer";1509
"0541 Etnedal";"1994";"Personer";1512
"0541 Etnedal";"1995";"Personer";1501
"0541 Etnedal";"1996";"Personer";1461
"0541 Etnedal";"1997";"Personer";1431
"0541 Etnedal";"1998";"Personer";1410
"0541 Etnedal";"1999";"Personer";1403
"0541 Etnedal";"2000";"Personer";1401
"0541 Etnedal";"2001";"Personer";1418
"0541 Etnedal";"2002";"Personer";1431
"0541 Etnedal";"2003";"Personer";1427
"0541 Etnedal";"2004";"Personer";1410
"0541 Etnedal";"2005";"Personer";1397
"0541 Etnedal";"2006";"Personer";1389
"0541 Etnedal";"2007";"Personer";1394
"0541 Etnedal";"2008";"Personer";1388
"0541 Etnedal";"2009";"Personer";1380
"0541 Etnedal";"2010";"Personer";1389
"0541 Etnedal";"2011";"Personer";1388
"0541 Etnedal";"2012";"Personer";1408
"0541 Etnedal";"2013";"Personer";1399
"0541 Etnedal";"2014";"Personer";1408
"0541 Etnedal";"2015";"Personer";1402
"0541 Etnedal";"2016";"Personer";1321
"0541 Etnedal";"2017";"Personer";1351
"0542 Nord-Aurdal";"1986";"Personer";6560
"0542 Nord-Aurdal";"1987";"Personer";6541
"0542 Nord-Aurdal";"1988";"Personer";6627
"0542 Nord-Aurdal";"1989";"Personer";6632
"0542 Nord-Aurdal";"1990";"Personer";6573
"0542 Nord-Aurdal";"1991";"Personer";6515
"0542 Nord-Aurdal";"1992";"Personer";6520
"0542 Nord-Aurdal";"1993";"Personer";6526
"0542 Nord-Aurdal";"1994";"Personer";6601
"0542 Nord-Aurdal";"1995";"Personer";6552
"0542 Nord-Aurdal";"1996";"Personer";6570
"0542 Nord-Aurdal";"1997";"Personer";6514
"0542 Nord-Aurdal";"1998";"Personer";6504
"0542 Nord-Aurdal";"1999";"Personer";6527
"0542 Nord-Aurdal";"2000";"Personer";6560
"0542 Nord-Aurdal";"2001";"Personer";6541
"0542 Nord-Aurdal";"2002";"Personer";6538
"0542 Nord-Aurdal";"2003";"Personer";6567
"0542 Nord-Aurdal";"2004";"Personer";6539
"0542 Nord-Aurdal";"2005";"Personer";6442
"0542 Nord-Aurdal";"2006";"Personer";6425
"0542 Nord-Aurdal";"2007";"Personer";6388
"0542 Nord-Aurdal";"2008";"Personer";6436
"0542 Nord-Aurdal";"2009";"Personer";6451
"0542 Nord-Aurdal";"2010";"Personer";6415
"0542 Nord-Aurdal";"2011";"Personer";6402
"0542 Nord-Aurdal";"2012";"Personer";6428
"0542 Nord-Aurdal";"2013";"Personer";6396
"0542 Nord-Aurdal";"2014";"Personer";6417
"0542 Nord-Aurdal";"2015";"Personer";6466
"0542 Nord-Aurdal";"2016";"Personer";6458
"0542 Nord-Aurdal";"2017";"Personer";6490
"0543 Vestre Slidre";"1986";"Personer";2470
"0543 Vestre Slidre";"1987";"Personer";2404
"0543 Vestre Slidre";"1988";"Personer";2548
"0543 Vestre Slidre";"1989";"Personer";2516
"0543 Vestre Slidre";"1990";"Personer";2525
"0543 Vestre Slidre";"1991";"Personer";2529
"0543 Vestre Slidre";"1992";"Personer";2576
"0543 Vestre Slidre";"1993";"Personer";2523
"0543 Vestre Slidre";"1994";"Personer";2551
"0543 Vestre Slidre";"1995";"Personer";2458
"0543 Vestre Slidre";"1996";"Personer";2387
"0543 Vestre Slidre";"1997";"Personer";2343
"0543 Vestre Slidre";"1998";"Personer";2314
"0543 Vestre Slidre";"1999";"Personer";2272
"0543 Vestre Slidre";"2000";"Personer";2282
"0543 Vestre Slidre";"2001";"Personer";2295
"0543 Vestre Slidre";"2002";"Personer";2269
"0543 Vestre Slidre";"2003";"Personer";2282
"0543 Vestre Slidre";"2004";"Personer";2304
"0543 Vestre Slidre";"2005";"Personer";2245
"0543 Vestre Slidre";"2006";"Personer";2217
"0543 Vestre Slidre";"2007";"Personer";2212
"0543 Vestre Slidre";"2008";"Personer";2217
"0543 Vestre Slidre";"2009";"Personer";2194
"0543 Vestre Slidre";"2010";"Personer";2225
"0543 Vestre Slidre";"2011";"Personer";2217
"0543 Vestre Slidre";"2012";"Personer";2232
"0543 Vestre Slidre";"2013";"Personer";2219
"0543 Vestre Slidre";"2014";"Personer";2187
"0543 Vestre Slidre";"2015";"Personer";2180
"0543 Vestre Slidre";"2016";"Personer";2168
"0543 Vestre Slidre";"2017";"Personer";2114
"0544 Øystre Slidre";"1986";"Personer";3074
"0544 Øystre Slidre";"1987";"Personer";3082
"0544 Øystre Slidre";"1988";"Personer";3092
"0544 Øystre Slidre";"1989";"Personer";3100
"0544 Øystre Slidre";"1990";"Personer";3120
"0544 Øystre Slidre";"1991";"Personer";3107
"0544 Øystre Slidre";"1992";"Personer";3117
"0544 Øystre Slidre";"1993";"Personer";3125
"0544 Øystre Slidre";"1994";"Personer";3100
"0544 Øystre Slidre";"1995";"Personer";3088
"0544 Øystre Slidre";"1996";"Personer";3094
"0544 Øystre Slidre";"1997";"Personer";3089
"0544 Øystre Slidre";"1998";"Personer";3073
"0544 Øystre Slidre";"1999";"Personer";3047
"0544 Øystre Slidre";"2000";"Personer";3060
"0544 Øystre Slidre";"2001";"Personer";3075
"0544 Øystre Slidre";"2002";"Personer";3061
"0544 Øystre Slidre";"2003";"Personer";3089
"0544 Øystre Slidre";"2004";"Personer";3116
"0544 Øystre Slidre";"2005";"Personer";3114
"0544 Øystre Slidre";"2006";"Personer";3137
"0544 Øystre Slidre";"2007";"Personer";3166
"0544 Øystre Slidre";"2008";"Personer";3176
"0544 Øystre Slidre";"2009";"Personer";3181
"0544 Øystre Slidre";"2010";"Personer";3216
"0544 Øystre Slidre";"2011";"Personer";3171
"0544 Øystre Slidre";"2012";"Personer";3174
"0544 Øystre Slidre";"2013";"Personer";3197
"0544 Øystre Slidre";"2014";"Personer";3206
"0544 Øystre Slidre";"2015";"Personer";3199
"0544 Øystre Slidre";"2016";"Personer";3220
"0544 Øystre Slidre";"2017";"Personer";3248
"0545 Vang";"1986";"Personer";1752
"0545 Vang";"1987";"Personer";1748
"0545 Vang";"1988";"Personer";1947
"0545 Vang";"1989";"Personer";1897
"0545 Vang";"1990";"Personer";1817
"0545 Vang";"1991";"Personer";1784
"0545 Vang";"1992";"Personer";1737
"0545 Vang";"1993";"Personer";1728
"0545 Vang";"1994";"Personer";1745
"0545 Vang";"1995";"Personer";1711
"0545 Vang";"1996";"Personer";1689
"0545 Vang";"1997";"Personer";1671
"0545 Vang";"1998";"Personer";1646
"0545 Vang";"1999";"Personer";1633
"0545 Vang";"2000";"Personer";1675
"0545 Vang";"2001";"Personer";1677
"0545 Vang";"2002";"Personer";1641
"0545 Vang";"2003";"Personer";1636
"0545 Vang";"2004";"Personer";1616
"0545 Vang";"2005";"Personer";1613
"0545 Vang";"2006";"Personer";1624
"0545 Vang";"2007";"Personer";1591
"0545 Vang";"2008";"Personer";1582
"0545 Vang";"2009";"Personer";1583
"0545 Vang";"2010";"Personer";1590
"0545 Vang";"2011";"Personer";1591
"0545 Vang";"2012";"Personer";1617
"0545 Vang";"2013";"Personer";1597
"0545 Vang";"2014";"Personer";1602
"0545 Vang";"2015";"Personer";1619
"0545 Vang";"2016";"Personer";1590
"0545 Vang";"2017";"Personer";1596
"0602 Drammen";"1986";"Personer";50874
"0602 Drammen";"1987";"Personer";51350
"0602 Drammen";"1988";"Personer";51843
"0602 Drammen";"1989";"Personer";51957
"0602 Drammen";"1990";"Personer";51978
"0602 Drammen";"1991";"Personer";51876
"0602 Drammen";"1992";"Personer";52028
"0602 Drammen";"1993";"Personer";52098
"0602 Drammen";"1994";"Personer";52401
"0602 Drammen";"1995";"Personer";52731
"0602 Drammen";"1996";"Personer";52888
"0602 Drammen";"1997";"Personer";53141
"0602 Drammen";"1998";"Personer";53680
"0602 Drammen";"1999";"Personer";54361
"0602 Drammen";"2000";"Personer";54816
"0602 Drammen";"2001";"Personer";55321
"0602 Drammen";"2002";"Personer";55862
"0602 Drammen";"2003";"Personer";56444
"0602 Drammen";"2004";"Personer";56688
"0602 Drammen";"2005";"Personer";57148
"0602 Drammen";"2006";"Personer";57759
"0602 Drammen";"2007";"Personer";58730
"0602 Drammen";"2008";"Personer";60145
"0602 Drammen";"2009";"Personer";61405
"0602 Drammen";"2010";"Personer";62566
"0602 Drammen";"2011";"Personer";63582
"0602 Drammen";"2012";"Personer";64597
"0602 Drammen";"2013";"Personer";65473
"0602 Drammen";"2014";"Personer";66214
"0602 Drammen";"2015";"Personer";67016
"0602 Drammen";"2016";"Personer";67895
"0602 Drammen";"2017";"Personer";68363
"0604 Kongsberg";"1986";"Personer";21060
"0604 Kongsberg";"1987";"Personer";21205
"0604 Kongsberg";"1988";"Personer";21262
"0604 Kongsberg";"1989";"Personer";21217
"0604 Kongsberg";"1990";"Personer";21179
"0604 Kongsberg";"1991";"Personer";21169
"0604 Kongsberg";"1992";"Personer";21147
"0604 Kongsberg";"1993";"Personer";21258
"0604 Kongsberg";"1994";"Personer";21258
"0604 Kongsberg";"1995";"Personer";21522
"0604 Kongsberg";"1996";"Personer";21704
"0604 Kongsberg";"1997";"Personer";21757
"0604 Kongsberg";"1998";"Personer";21884
"0604 Kongsberg";"1999";"Personer";22104
"0604 Kongsberg";"2000";"Personer";22293
"0604 Kongsberg";"2001";"Personer";22484
"0604 Kongsberg";"2002";"Personer";22657
"0604 Kongsberg";"2003";"Personer";22908
"0604 Kongsberg";"2004";"Personer";23154
"0604 Kongsberg";"2005";"Personer";23244
"0604 Kongsberg";"2006";"Personer";23315
"0604 Kongsberg";"2007";"Personer";23644
"0604 Kongsberg";"2008";"Personer";23997
"0604 Kongsberg";"2009";"Personer";24381
"0604 Kongsberg";"2010";"Personer";24714
"0604 Kongsberg";"2011";"Personer";25090
"0604 Kongsberg";"2012";"Personer";25479
"0604 Kongsberg";"2013";"Personer";25887
"0604 Kongsberg";"2014";"Personer";26406
"0604 Kongsberg";"2015";"Personer";26711
"0604 Kongsberg";"2016";"Personer";27013
"0604 Kongsberg";"2017";"Personer";27216
"0605 Ringerike";"1986";"Personer";26797
"0605 Ringerike";"1987";"Personer";26784
"0605 Ringerike";"1988";"Personer";26974
"0605 Ringerike";"1989";"Personer";27108
"0605 Ringerike";"1990";"Personer";27275
"0605 Ringerike";"1991";"Personer";27366
"0605 Ringerike";"1992";"Personer";27396
"0605 Ringerike";"1993";"Personer";27374
"0605 Ringerike";"1994";"Personer";27401
"0605 Ringerike";"1995";"Personer";27407
"0605 Ringerike";"1996";"Personer";27436
"0605 Ringerike";"1997";"Personer";27453
"0605 Ringerike";"1998";"Personer";27664
"0605 Ringerike";"1999";"Personer";27800
"0605 Ringerike";"2000";"Personer";27917
"0605 Ringerike";"2001";"Personer";28030
"0605 Ringerike";"2002";"Personer";27912
"0605 Ringerike";"2003";"Personer";28055
"0605 Ringerike";"2004";"Personer";28060
"0605 Ringerike";"2005";"Personer";28079
"0605 Ringerike";"2006";"Personer";28197
"0605 Ringerike";"2007";"Personer";28385
"0605 Ringerike";"2008";"Personer";28523
"0605 Ringerike";"2009";"Personer";28645
"0605 Ringerike";"2010";"Personer";28806
"0605 Ringerike";"2011";"Personer";28946
"0605 Ringerike";"2012";"Personer";29236
"0605 Ringerike";"2013";"Personer";29400
"0605 Ringerike";"2014";"Personer";29624
"0605 Ringerike";"2015";"Personer";29712
"0605 Ringerike";"2016";"Personer";29801
"0605 Ringerike";"2017";"Personer";30034
"0612 Hole";"1986";"Personer";4236
"0612 Hole";"1987";"Personer";4270
"0612 Hole";"1988";"Personer";4342
"0612 Hole";"1989";"Personer";4422
"0612 Hole";"1990";"Personer";4485
"0612 Hole";"1991";"Personer";4531
"0612 Hole";"1992";"Personer";4526
"0612 Hole";"1993";"Personer";4573
"0612 Hole";"1994";"Personer";4576
"0612 Hole";"1995";"Personer";4630
"0612 Hole";"1996";"Personer";4710
"0612 Hole";"1997";"Personer";4736
"0612 Hole";"1998";"Personer";4787
"0612 Hole";"1999";"Personer";4901
"0612 Hole";"2000";"Personer";4977
"0612 Hole";"2001";"Personer";5024
"0612 Hole";"2002";"Personer";5117
"0612 Hole";"2003";"Personer";5100
"0612 Hole";"2004";"Personer";5199
"0612 Hole";"2005";"Personer";5229
"0612 Hole";"2006";"Personer";5307
"0612 Hole";"2007";"Personer";5436
"0612 Hole";"2008";"Personer";5622
"0612 Hole";"2009";"Personer";5861
"0612 Hole";"2010";"Personer";5976
"0612 Hole";"2011";"Personer";6140
"0612 Hole";"2012";"Personer";6322
"0612 Hole";"2013";"Personer";6463
"0612 Hole";"2014";"Personer";6595
"0612 Hole";"2015";"Personer";6698
"0612 Hole";"2016";"Personer";6767
"0612 Hole";"2017";"Personer";6772
"0615 Flå";"1986";"Personer";1267
"0615 Flå";"1987";"Personer";1252
"0615 Flå";"1988";"Personer";1219
"0615 Flå";"1989";"Personer";1207
"0615 Flå";"1990";"Personer";1198
"0615 Flå";"1991";"Personer";1188
"0615 Flå";"1992";"Personer";1187
"0615 Flå";"1993";"Personer";1171
"0615 Flå";"1994";"Personer";1183
"0615 Flå";"1995";"Personer";1168
"0615 Flå";"1996";"Personer";1156
"0615 Flå";"1997";"Personer";1126
"0615 Flå";"1998";"Personer";1116
"0615 Flå";"1999";"Personer";1114
"0615 Flå";"2000";"Personer";1102
"0615 Flå";"2001";"Personer";1066
"0615 Flå";"2002";"Personer";1065
"0615 Flå";"2003";"Personer";1049
"0615 Flå";"2004";"Personer";1030
"0615 Flå";"2005";"Personer";1014
"0615 Flå";"2006";"Personer";998
"0615 Flå";"2007";"Personer";989
"0615 Flå";"2008";"Personer";974
"0615 Flå";"2009";"Personer";1011
"0615 Flå";"2010";"Personer";998
"0615 Flå";"2011";"Personer";1000
"0615 Flå";"2012";"Personer";1034
